created_at,favorite_count,full_text,case_folding,cleaning,normalisasi,sentiment
2026-05-23T04:33:26.000Z,2,"Sampai sekarang, belum ada negara mayoritas Muslim yang terbuka mengecam serangan Pakistan ke rumah sakit di Afghanistan. Sementara itu, India udah ngecam serangan itu dan ngirim bantuan ke Afghanistan.🙂","sampai sekarang, belum ada negara mayoritas muslim yang terbuka mengecam serangan pakistan ke rumah sakit di afghanistan. sementara itu, india udah ngecam serangan itu dan ngirim bantuan ke afghanistan.🙂",sampai sekarang belum ada negara mayoritas muslim yang terbuka mengecam serangan pakistan ke rumah sakit di afghanistan sementara itu india udah ngecam serangan itu dan ngirim bantuan ke afghanistan,sampai sekarang belum ada negara mayoritas muslim yang terbuka mengecam serangan pakistan ke rumah sakit di afghanistan sementara itu india sudah ngecam serangan itu dan mengirim bantuan ke afghanistan,Negatif
2026-05-23T04:23:13.000Z,89,"king abdi cerita perjalanan hidup dia 
bagaimana dia bisa jadi diposisi sekarang 
waktu kecil dia tidak  sama seperti bocah
pada umumnya
lahir di Pasuruan bukannya dipakai buat main layangan atau beli kelereng

tapi  jualan cilok dan martabak keliling ke sekolah, ke rumah sakit, https://t.co/IZkBgPL9dj","king abdi cerita perjalanan hidup dia 
bagaimana dia bisa jadi diposisi sekarang 
waktu kecil dia tidak  sama seperti bocah
pada umumnya
lahir di pasuruan bukannya dipakai buat main layangan atau beli kelereng

tapi  jualan cilok dan martabak keliling ke sekolah, ke rumah sakit, https://t.co/izkbgpl9dj",king abdi cerita perjalanan hidup dia bagaimana dia bisa jadi diposisi sekarang waktu kecil dia tidak sama seperti bocah pada umumnya lahir di pasuruan bukannya dipakai buat main layangan atau beli kelereng tapi jualan cilok dan martabak keliling ke sekolah ke rumah sakit,king abdi cerita perjalanan hidup dia bagaimana dia bisa jadi diposisi sekarang waktu kecil dia tidak sama seperti bocah pada umumnya lahir di pasuruan bukannya dipakai buat main layangan atau beli kelereng tapi jualan cilok dan martabak keliling ke sekolah ke rumah sakit,Negatif
2026-05-23T04:02:22.000Z,0,"🚨 WE ARE HIRING 🚨
Rumah Sakit Islam Hidayatullah Yogyakarta membuka kesempatan bergabung untuk tenaga medis profesional dan berdedikasi 💚

📩 Kirim lamaran segera ke :
rekrutmen.rsih@gmail.com

⏳ Deadline : 05 Juni 2026

#LokerDokter #DokterSpesialis #LokerYogyakarta https://t.co/NeBMDThSqo","🚨 we are hiring 🚨
rumah sakit islam hidayatullah yogyakarta membuka kesempatan bergabung untuk tenaga medis profesional dan berdedikasi 💚

📩 kirim lamaran segera ke :
rekrutmen.rsih@gmail.com

⏳ deadline : 05 juni 2026

#lokerdokter #dokterspesialis #lokeryogyakarta https://t.co/nebmdthsqo",we are hiring rumah sakit islam hidayatullah yogyakarta membuka kesempatan bergabung untuk tenaga medis profesional dan berdedikasi kirim lamaran segera ke rekrutmen rsih com deadline 05 juni 2026,we are hiring rumah sakit islam hidayatullah yogyakarta membuka kesempatan bergabung untuk tenaga medis profesional dan berdedikasi kirim lamaran segera ke rekrutmen rsih com deadline 05 juni 2026,Negatif
2026-05-23T03:53:21.000Z,0,"@tanyakanrl aku baru menikah umur 27 nder, dulu sebelum ketemu doi aku cuman fokus on my life aja, kek mikirin kerja, dapet duit, buat traveling. terus tbtb ketemu doi itu pas aku daftar operasi di rumah sakit wkwk","@tanyakanrl aku baru menikah umur 27 nder, dulu sebelum ketemu doi aku cuman fokus on my life aja, kek mikirin kerja, dapet duit, buat traveling. terus tbtb ketemu doi itu pas aku daftar operasi di rumah sakit wkwk",aku baru menikah umur 27 nder dulu sebelum ketemu doi aku cuman fokus on my life aja kek mikirin kerja dapet duit buat traveling terus tbtb ketemu doi itu pas aku daftar operasi di rumah sakit wkwk,aku baru menikah umur 27 nder dulu sebelum ketemu doi aku cuman fokus on my life saja kayak memikirkan kerja dapat duit buat traveling terus tbtb ketemu doi itu pas aku daftar operasi di rumah sakit wkwk,Negatif
2026-05-23T03:49:28.000Z,1,"PELITA Rutan Poso Jadi Harapan Baru Warga, Layanan Kesehatan Lansia dan Balita Hadir Rutin Setiap Bulan
Selengkapnya: https://t.co/fez7CqyJWI

#rutanposo #pemasyarakatansulteng #ditjenpassulteng #ditjenpas #kemenimipas https://t.co/QOSVlWluq8","pelita rutan poso jadi harapan baru warga, layanan kesehatan lansia dan balita hadir rutin setiap bulan
selengkapnya: https://t.co/fez7cqyjwi

#rutanposo #pemasyarakatansulteng #ditjenpassulteng #ditjenpas #kemenimipas https://t.co/qosvlwluq8",pelita rutan poso jadi harapan baru warga layanan kesehatan lansia dan balita hadir rutin setiap bulan selengkapnya,pelita rutan poso jadi harapan baru warga layanan kesehatan lansia dan balita hadir rutin setiap bulan selengkapnya,Positif
2026-05-23T03:49:15.000Z,0,"Kolaborasi bersama Layanan Kesehatan merupakan sinergi antar fasilitas kesehatan milik Pemerintah Provinsi Kalimantan Tengah bersama RSUD dr. Doris Sylvanus, RSJ Kalawa Atei dan RSUD Hanau.  Semoga di Usia ke-69 tahun ini.","kolaborasi bersama layanan kesehatan merupakan sinergi antar fasilitas kesehatan milik pemerintah provinsi kalimantan tengah bersama rsud dr. doris sylvanus, rsj kalawa atei dan rsud hanau.  semoga di usia ke-69 tahun ini.",kolaborasi bersama layanan kesehatan merupakan sinergi antar fasilitas kesehatan milik pemerintah provinsi kalimantan tengah bersama rsud dr doris sylvanus rsj kalawa atei dan rsud hanau semoga di usia ke 69 tahun ini,kolaborasi bersama layanan kesehatan merupakan sinergi antar fasilitas kesehatan milik pemerintah provinsi kalimantan tengah bersama rsud dari doris sylvanus rsj kalawa atei dan rsud hanau semoga di usia ke 69 tahun ini,Positif
2026-05-23T03:47:54.000Z,0,Ada yang bisa kasih info gimana nasib orang-orang yang di rumah sakit? Orang-orang yang di ICU dan bergantung pada ventilator gimana nasibnya? 😭😭,ada yang bisa kasih info gimana nasib orang-orang yang di rumah sakit? orang-orang yang di icu dan bergantung pada ventilator gimana nasibnya? 😭😭,ada yang bisa kasih info gimana nasib orang orang yang di rumah sakit orang orang yang di icu dan bergantung pada ventilator gimana nasibnya,ada yang bisa kasih info bagaimana nasib orang orang yang di rumah sakit orang orang yang di icu dan bergantung pada ventilator bagaimana nasibnya,Negatif
2026-05-23T03:46:52.000Z,0,ingin berterimakasih kepada dinosaurus yg telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yg kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan seorang YUSHI di dunia ini,ingin berterimakasih kepada dinosaurus yg telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yg kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan seorang yushi di dunia ini,ingin berterimakasih kepada dinosaurus yg telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yg kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan seorang yushi di dunia ini,ingin berterimakasih kepada dinosaurus yang telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yang kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan seorang yushi di dunia ini,Netral
2026-05-23T03:43:31.000Z,0,Bahkan rumah sakit jg matlam,bahkan rumah sakit jg matlam,bahkan rumah sakit jg matlam,bahkan rumah sakit juga matlam,Negatif
2026-05-23T03:40:41.000Z,0,uang pensiun tsb diberikan untuk keluarga adik iparnya yang mempunyai 3 anak. Yang lebih ajaib adalah ibu mertua lebih sering menyuruh dia dibandingkan dengan menyuruh adiknya istri + anak anaknya  yang merupakan anak kandung ibu mertua. Pergi berobat ke klinik/RS terdekat pun..,uang pensiun tsb diberikan untuk keluarga adik iparnya yang mempunyai 3 anak. yang lebih ajaib adalah ibu mertua lebih sering menyuruh dia dibandingkan dengan menyuruh adiknya istri + anak anaknya  yang merupakan anak kandung ibu mertua. pergi berobat ke klinik/rs terdekat pun..,uang pensiun tsb diberikan untuk keluarga adik iparnya yang mempunyai 3 anak yang lebih ajaib adalah ibu mertua lebih sering menyuruh dia dibandingkan dengan menyuruh adiknya istri anak anaknya yang merupakan anak kandung ibu mertua pergi berobat ke klinik rs terdekat pun,uang pensiun tersebut diberikan untuk keluarga adik iparnya yang mempunyai 3 anak yang lebih ajaib adalah ibu mertua lebih sering menyuruh dia dibandingkan dengan menyuruh adiknya istri anak anaknya yang merupakan anak kandung ibu mertua pergi berobat ke klinik rs terdekat pun,Netral
2026-05-23T03:35:58.000Z,0,"Kemenkum Jabar Kawal Raperbup Cianjur, Pastikan Aturan Insentif BLUD Sesuai Amanat. Simak langkah penting dalam menghadirkan kepastian hukum untuk layanan kesehatan yang lebih baik bagi masyarakat! https://t.co/aBjgB3d2zT","kemenkum jabar kawal raperbup cianjur, pastikan aturan insentif blud sesuai amanat. simak langkah penting dalam menghadirkan kepastian hukum untuk layanan kesehatan yang lebih baik bagi masyarakat! https://t.co/abjgb3d2zt",kemenkum jabar kawal raperbup cianjur pastikan aturan insentif blud sesuai amanat simak langkah penting dalam menghadirkan kepastian hukum untuk layanan kesehatan yang lebih baik bagi masyarakat,kemenkum jabar kawal raperbup cianjur pastikan aturan insentif blud sesuai amanat simak langkah penting dalam menghadirkan kepastian hukum untuk layanan kesehatan yang lebih baik bagi masyarakat,Positif
2026-05-23T03:29:36.000Z,0,"Senyum sehat dimulai dari perawatan yang tepat bersama ahlinya 🦷✨ .

Yuk, jangan tunda periksa gigi sebelum keluhan semakin terasa.

Rumah Sakit Dr. Hafiz Cianjur, hadir memberikan pelayanan kesehatan terbaik untuk #SobatRSDH dan keluarga🧡. https://t.co/b40Z2QWdMS","senyum sehat dimulai dari perawatan yang tepat bersama ahlinya 🦷✨ .

yuk, jangan tunda periksa gigi sebelum keluhan semakin terasa.

rumah sakit dr. hafiz cianjur, hadir memberikan pelayanan kesehatan terbaik untuk #sobatrsdh dan keluarga🧡. https://t.co/b40z2qwdms",senyum sehat dimulai dari perawatan yang tepat bersama ahlinya yuk jangan tunda periksa gigi sebelum keluhan semakin terasa rumah sakit dr hafiz cianjur hadir memberikan pelayanan kesehatan terbaik untuk dan keluarga,senyum sehat dimulai dari perawatan yang tepat bersama ahlinya yuk jangan tunda periksa gigi sebelum keluhan semakin terasa rumah sakit dari hafiz cianjur hadir memberikan pelayanan kesehatan terbaik untuk dan keluarga,Positif
2026-05-23T03:27:00.000Z,88,"Maaf ya teman-teman kalo saya beberapa hari kemarin kurang aktif jbjb ke kalian. Di luar ada drama sama akun saya, saya juga harus nemenin anak yang lagi staycation di rumah sakit 😊

Semoga kamu sehat selalu yaaa..
Dan yang hari ini belum dapet payout, selama kamu yakin dan https://t.co/L8xH8as923","maaf ya teman-teman kalo saya beberapa hari kemarin kurang aktif jbjb ke kalian. di luar ada drama sama akun saya, saya juga harus nemenin anak yang lagi staycation di rumah sakit 😊

semoga kamu sehat selalu yaaa..
dan yang hari ini belum dapet payout, selama kamu yakin dan https://t.co/l8xh8as923",maaf ya teman teman kalo saya beberapa hari kemarin kurang aktif jbjb ke kalian di luar ada drama sama akun saya saya juga harus nemenin anak yang lagi staycation di rumah sakit semoga kamu sehat selalu yaaa dan yang hari ini belum dapet payout selama kamu yakin dan,maaf ya teman teman kalau saya beberapa hari kemarin kurang aktif jbjb ke kalian di luar ada drama sama akun saya saya juga harus nemenin anak yang lagi staycation di rumah sakit semoga kamu sehat selalu ya dan yang hari ini belum dapat payout selama kamu yakin dan,Positif
2026-05-23T03:26:07.000Z,1,"Berawal dari permainan game, suasana akrab antar siswa SMP di Singkawang berubah menjadi tragedi.

Seorang pelajar harus dilarikan ke rumah sakit setelah tempurung kepalanya pecah akibat dianiaya oleh temannya sendiri.

Baca selengkapnya https://t.co/t0bJOPL7Iq","berawal dari permainan game, suasana akrab antar siswa smp di singkawang berubah menjadi tragedi.

seorang pelajar harus dilarikan ke rumah sakit setelah tempurung kepalanya pecah akibat dianiaya oleh temannya sendiri.

baca selengkapnya https://t.co/t0bjopl7iq",berawal dari permainan game suasana akrab antar siswa smp di singkawang berubah menjadi tragedi seorang pelajar harus dilarikan ke rumah sakit setelah tempurung kepalanya pecah akibat dianiaya oleh temannya sendiri baca selengkapnya,berawal dari permainan game suasana akrab antar siswa sampai di singkawang berubah menjadi tragedi seorang pelajar harus dilarikan ke rumah sakit setelah tempurung kepalanya pecah akibat dianiaya oleh temannya sendiri baca selengkapnya,Negatif
2026-05-23T03:21:46.000Z,0,"@yappingfess Ga masuk akal, ngapain bangun bioskop bangun fasilatas kampung aja lah, rumah sakit, pasar buat jual beli jadi menopang hidup, setujuh banget sama yang mf  jg. Kalo ga bisa kerja ga ush kerja","@yappingfess ga masuk akal, ngapain bangun bioskop bangun fasilatas kampung aja lah, rumah sakit, pasar buat jual beli jadi menopang hidup, setujuh banget sama yang mf  jg. kalo ga bisa kerja ga ush kerja",ga masuk akal ngapain bangun bioskop bangun fasilatas kampung aja lah rumah sakit pasar buat jual beli jadi menopang hidup setujuh banget sama yang mf jg kalo ga bisa kerja ga ush kerja,tidak masuk akal mengapai bangun bioskop bangun fasilatas kampung saja lah rumah sakit pasar buat jual beli jadi menopang hidup setujuh banget sama yang maaf juga kalau tidak bisa kerja tidak usah kerja,Negatif
2026-05-23T03:12:39.000Z,0,gue bilang coba berobat ke dokter lain takutnya ada masalah fisik yg ga kedeteksi gitu (karena mual mual masih berlangsung). nah dokter yg 1 ini lah satu satunya dokter yg mau kasih rujukan. dirujuk lah adek gue buat usg. ternyata bener kena radang usus dan lambung 🙂,gue bilang coba berobat ke dokter lain takutnya ada masalah fisik yg ga kedeteksi gitu (karena mual mual masih berlangsung). nah dokter yg 1 ini lah satu satunya dokter yg mau kasih rujukan. dirujuk lah adek gue buat usg. ternyata bener kena radang usus dan lambung 🙂,gue bilang coba berobat ke dokter lain takutnya ada masalah fisik yg ga kedeteksi gitu karena mual mual masih berlangsung nah dokter yg 1 ini lah satu satunya dokter yg mau kasih rujukan dirujuk lah adek gue buat usg ternyata bener kena radang usus dan lambung,gue bilang coba berobat ke dokter lain takutnya ada masalah fisik yang tidak kedeteksi begitu karena mual mual masih berlangsung nah dokter yang 1 ini lah satu satunya dokter yang mau kasih rujukan dirujuk lah adek gue buat usg ternyata benar kena radang usus dan lambung,Negatif
2026-05-23T03:12:20.000Z,2,duh males bgt senin ketemu rumah sakit lg😒,duh males bgt senin ketemu rumah sakit lg😒,duh males bgt senin ketemu rumah sakit lg,duh malas banget senin ketemu rumah sakit lagi,Negatif
2026-05-23T03:09:40.000Z,0,"@hayidann Sayangnya sagye ga tau itu 😭
Biarin aja makin ditolak dia akan makin ugal2an ngejar seori sampe dapet. Ga sabar ep mlm ini satu kamar rumah sakit gara2 kesetrum bareng 🤣","@hayidann sayangnya sagye ga tau itu 😭
biarin aja makin ditolak dia akan makin ugal2an ngejar seori sampe dapet. ga sabar ep mlm ini satu kamar rumah sakit gara2 kesetrum bareng 🤣",sayangnya sagye ga tau itu biarin aja makin ditolak dia akan makin ugal2an ngejar seori sampe dapet ga sabar ep mlm ini satu kamar rumah sakit gara2 kesetrum bareng,sayangnya sagye tidak tau itu biarkan saja makin ditolak dia akan makin ugal2an ngejar seori sampai dapat tidak sabar ep malam ini satu kamar rumah sakit gara-gara kesetrum bareng,Negatif
2026-05-23T03:02:31.000Z,0,Rumah sakit Muhammadiyah yang berdiri di atas tanah wakaf orang NU https://t.co/wzabLXcY0r,rumah sakit muhammadiyah yang berdiri di atas tanah wakaf orang nu https://t.co/wzablxcy0r,rumah sakit muhammadiyah yang berdiri di atas tanah wakaf orang nu,rumah sakit muhammadiyah yang berdiri di atas tanah wakaf orang nu,Negatif
2026-05-23T02:51:50.000Z,0,@yusuf_dumdum Ketika Rumah Sakit menjadi ladang bisnis maka disana tdk ada lagi rasa kemanusian sedikitpun.,@yusuf_dumdum ketika rumah sakit menjadi ladang bisnis maka disana tdk ada lagi rasa kemanusian sedikitpun.,ketika rumah sakit menjadi ladang bisnis maka disana tdk ada lagi rasa kemanusian sedikitpun,ketika rumah sakit menjadi ladang bisnis maka disana tidak ada lagi rasa kemanusian sedikitpun,Negatif
2026-05-23T02:43:35.000Z,0,"Miranda Priestly aja bisa berubah, tapi DPJP di rumah sakit nggak bisa… 🙂‍↔️","miranda priestly aja bisa berubah, tapi dpjp di rumah sakit nggak bisa… 🙂‍↔️",miranda priestly aja bisa berubah tapi dpjp di rumah sakit nggak bisa,miranda priestly saja bisa berubah tapi dpjp di rumah sakit tidak bisa,Negatif
2026-05-23T02:41:36.000Z,0,Dalang kesukaan mbah kakung... Bahkan di rumah sakit minta nonton wayang dalang nya ki seno,dalang kesukaan mbah kakung... bahkan di rumah sakit minta nonton wayang dalang nya ki seno,dalang kesukaan mbah kakung bahkan di rumah sakit minta nonton wayang dalang nya ki seno,dalang kesukaan mbah kakung bahkan di rumah sakit meminta menonton wayang dalang ya ki seno,Negatif
2026-05-23T02:36:58.000Z,0,"Wujud Nyata Kepedulian Terhadap Generasi Penerus Negeri Menuju Indonesia Sehat, PIA Ardhya Garini Cabang 13/D.II Lanud Sjamsudin Noor Tingkatkan Layanan Kesehatan Melalui Posyandu. Jumat, (22/05/2026).

Selengkapnya :
https://t.co/qlBLRQraFj https://t.co/1f4d5BtzP7","wujud nyata kepedulian terhadap generasi penerus negeri menuju indonesia sehat, pia ardhya garini cabang 13/d.ii lanud sjamsudin noor tingkatkan layanan kesehatan melalui posyandu. jumat, (22/05/2026).

selengkapnya :
https://t.co/qlblrqrafj https://t.co/1f4d5btzp7",wujud nyata kepedulian terhadap generasi penerus negeri menuju indonesia sehat pia ardhya garini cabang 13 d ii lanud sjamsudin noor tingkatkan layanan kesehatan melalui posyandu jumat 22 05 2026 selengkapnya,wujud nyata kepedulian terhadap generasi penerus negeri menuju indonesia sehat pia ardhya garini cabang 13 di ii lanud sjamsudin noor tingkatkan layanan kesehatan melalui posyandu jumat 22 05 2026 selengkapnya,Positif
